,LAUS Code,State FIPS Code,County FIPS Code,County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Unemploy-ment Rate (%)
19778,CN1311700000000,13.0,117.0,"Forsyth County, GA",2021.0,127031     ,123874     ,3157     ,2.5
19779,CN1311900000000,13.0,119.0,"Franklin County, GA",2021.0,10111     ,9740     ,371     ,3.7
19780,CN1312100000000,13.0,121.0,"Fulton County, GA",2021.0,569144     ,542664     ,26480     ,4.7
19781,CN1312300000000,13.0,123.0,"Gilmer County, GA",2021.0,12343     ,11969     ,374     ,3.0
19782,CN1312500000000,13.0,125.0,"Glascock County, GA",2021.0,1263     ,1230     ,33     ,2.6
19783,CN1312700000000,13.0,127.0,"Glynn County, GA",2021.0,39201     ,37727     ,1474     ,3.8
19784,CN1312900000000,13.0,129.0,"Gordon County, GA",2021.0,28846     ,27923     ,923     ,3.2
19785,CN1313100000000,13.0,131.0,"Grady County, GA",2021.0,11040     ,10695     ,345     ,3.1
19786,CN1313300000000,13.0,133.0,"Greene County, GA",2021.0,7231     ,6961     ,270     ,3.7
19787,CN1313500000000,13.0,135.0,"Gwinnett County, GA",2021.0,492181     ,475000     ,17181     ,3.5
19788,CN1313700000000,13.0,137.0,"Habersham County, GA",2021.0,18592     ,17930     ,662     ,3.6
19789,CN1313900000000,13.0,139.0,"Hall County, GA",2021.0,104792     ,102000     ,2792     ,2.7
19790,CN1314100000000,13.0,141.0,"Hancock County, GA",2021.0,2530     ,2369     ,161     ,6.4
19791,CN1314300000000,13.0,143.0,"Haralson County, GA",2021.0,12750     ,12303     ,447     ,3.5
19792,CN1314500000000,13.0,145.0,"Harris County, GA",2021.0,16881     ,16397     ,484     ,2.9
19793,CN1314700000000,13.0,147.0,"Hart County, GA",2021.0,11640     ,11184     ,456     ,3.9
19794,CN1314900000000,13.0,149.0,"Heard County, GA",2021.0,5239     ,5036     ,203     ,3.9
19795,CN1315100000000,13.0,151.0,"Henry County, GA",2021.0,118685     ,113693     ,4992     ,4.2
19796,CN1315300000000,13.0,153.0,"Houston County, GA",2021.0,71710     ,69142     ,2568     ,3.6
19797,CN1315500000000,13.0,155.0,"Irwin County, GA",2021.0,3568     ,3407     ,161     ,4.5
19798,CN1315700000000,13.0,157.0,"Jackson County, GA",2021.0,42806     ,41787     ,1019     ,2.4
19799,CN1315900000000,13.0,159.0,"Jasper County, GA",2021.0,7065     ,6838     ,227     ,3.2
19800,CN1316100000000,13.0,161.0,"Jeff Davis County, GA",2021.0,6100     ,5858     ,242     ,4.0
19801,CN1316300000000,13.0,163.0,"Jefferson County, GA",2021.0,6979     ,6652     ,327     ,4.7
19802,CN1316500000000,13.0,165.0,"Jenkins County, GA",2021.0,3217     ,3066     ,151     ,4.7
19803,CN1316700000000,13.0,167.0,"Johnson County, GA",2021.0,4150     ,4003     ,147     ,3.5
19804,CN1316900000000,13.0,169.0,"Jones County, GA",2021.0,13642     ,13224     ,418     ,3.1
19805,CN1317100000000,13.0,171.0,"Lamar County, GA",2021.0,8249     ,7904     ,345     ,4.2
19806,CN1317300000000,13.0,173.0,"Lanier County, GA",2021.0,3850     ,3703     ,147     ,3.8
19807,CN1317500000000,13.0,175.0,"Laurens County, GA",2021.0,19818     ,18974     ,844     ,4.3
19808,CN1317700000000,13.0,177.0,"Lee County, GA",2021.0,15173     ,14707     ,466     ,3.1
19809,CN1317900000000,13.0,179.0,"Liberty County, GA",2021.0,26349     ,25304     ,1045     ,4.0
19810,CN1318100000000,13.0,181.0,"Lincoln County, GA",2021.0,3558     ,3415     ,143     ,4.0
19811,CN1318300000000,13.0,183.0,"Long County, GA",2021.0,8467     ,8210     ,257     ,3.0
19812,CN1318500000000,13.0,185.0,"Lowndes County, GA",2021.0,51719     ,49616     ,2103     ,4.1
19813,CN1318700000000,13.0,187.0,"Lumpkin County, GA",2021.0,17402     ,16923     ,479     ,2.8
19814,CN1318900000000,13.0,189.0,"McDuffie County, GA",2021.0,8554     ,8107     ,447     ,5.2
19815,CN1319100000000,13.0,191.0,"McIntosh County, GA",2021.0,6129     ,5904     ,225     ,3.7
19816,CN1319300000000,13.0,193.0,"Macon County, GA",2021.0,4684     ,4389     ,295     ,6.3
19817,CN1319500000000,13.0,195.0,"Madison County, GA",2021.0,13599     ,13184     ,415     ,3.1
19818,CN1319700000000,13.0,197.0,"Marion County, GA",2021.0,3257     ,3139     ,118     ,3.6
19819,CN1319900000000,13.0,199.0,"Meriwether County, GA",2021.0,8897     ,8429     ,468     ,5.3
19820,CN1320100000000,13.0,201.0,"Miller County, GA",2021.0,2782     ,2698     ,84     ,3.0
19821,CN1320500000000,13.0,205.0,"Mitchell County, GA",2021.0,8228     ,7813     ,415     ,5.0
19822,CN1320700000000,13.0,207.0,"Monroe County, GA",2021.0,13124     ,12714     ,410     ,3.1
19823,CN1320900000000,13.0,209.0,"Montgomery County, GA",2021.0,3858     ,3699     ,159     ,4.1
19824,CN1321100000000,13.0,211.0,"Morgan County, GA",2021.0,9521     ,9212     ,309     ,3.2
19825,CN1321300000000,13.0,213.0,"Murray County, GA",2021.0,15477     ,14812     ,665     ,4.3
19826,CN1321500000000,13.0,215.0,"Muscogee County, GA",2021.0,76629     ,72553     ,4076     ,5.3
19827,CN1321700000000,13.0,217.0,"Newton County, GA",2021.0,53410     ,51064     ,2346     ,4.4
19828,CN1321900000000,13.0,219.0,"Oconee County, GA",2021.0,20285     ,19842     ,443     ,2.2
19829,CN1322100000000,13.0,221.0,"Oglethorpe County, GA",2021.0,7027     ,6826     ,201     ,2.9
19830,CN1322300000000,13.0,223.0,"Paulding County, GA",2021.0,89362     ,86668     ,2694     ,3.0
19831,CN1322500000000,13.0,225.0,"Peach County, GA",2021.0,12060     ,11498     ,562     ,4.7
19832,CN1322700000000,13.0,227.0,"Pickens County, GA",2021.0,15533     ,15099     ,434     ,2.8
19833,CN1322900000000,13.0,229.0,"Pierce County, GA",2021.0,8623     ,8354     ,269     ,3.1
19834,CN1323100000000,13.0,231.0,"Pike County, GA",2021.0,8981     ,8728     ,253     ,2.8
19835,CN1323300000000,13.0,233.0,"Polk County, GA",2021.0,18480     ,17823     ,657     ,3.6
19836,CN1323500000000,13.0,235.0,"Pulaski County, GA",2021.0,4048     ,3902     ,146     ,3.6
19837,CN1323700000000,13.0,237.0,"Putnam County, GA",2021.0,8661     ,8314     ,347     ,4.0
19838,CN1323900000000,13.0,239.0,"Quitman County, GA",2021.0,768     ,730     ,38     ,4.9
19839,CN1324100000000,13.0,241.0,"Rabun County, GA",2021.0,7528     ,7292     ,236     ,3.1
19840,CN1324300000000,13.0,243.0,"Randolph County, GA",2021.0,2373     ,2250     ,123     ,5.2
19841,CN1324500000000,13.0,245.0,"Richmond County, GA",2021.0,84416     ,79901     ,4515     ,5.3
19842,CN1324700000000,13.0,247.0,"Rockdale County, GA",2021.0,44591     ,42529     ,2062     ,4.6
19843,CN1324900000000,13.0,249.0,"Schley County, GA",2021.0,2134     ,2055     ,79     ,3.7
19844,CN1325100000000,13.0,251.0,"Screven County, GA",2021.0,5122     ,4834     ,288     ,5.6
19845,CN1325300000000,13.0,253.0,"Seminole County, GA",2021.0,3059     ,2945     ,114     ,3.7
19846,CN1325500000000,13.0,255.0,"Spalding County, GA",2021.0,28984     ,27627     ,1357     ,4.7
19847,CN1325700000000,13.0,257.0,"Stephens County, GA",2021.0,10512     ,10059     ,453     ,4.3
19848,CN1325900000000,13.0,259.0,"Stewart County, GA",2021.0,2562     ,2464     ,98     ,3.8
19849,CN1326100000000,13.0,261.0,"Sumter County, GA",2021.0,12334     ,11627     ,707     ,5.7
19850,CN1326300000000,13.0,263.0,"Talbot County, GA",2021.0,2775     ,2649     ,126     ,4.5
19851,CN1326500000000,13.0,265.0,"Taliaferro County, GA",2021.0,535     ,508     ,27     ,5.0
19852,CN1326700000000,13.0,267.0,"Tattnall County, GA",2021.0,9621     ,9313     ,308     ,3.2
19853,CN1326900000000,13.0,269.0,"Taylor County, GA",2021.0,2950     ,2782     ,168     ,5.7
19854,CN1327100000000,13.0,271.0,"Telfair County, GA",2021.0,3735     ,3467     ,268     ,7.2
19855,CN1327300000000,13.0,273.0,"Terrell County, GA",2021.0,3568     ,3347     ,221     ,6.2
19856,CN1327500000000,13.0,275.0,"Thomas County, GA",2021.0,17576     ,16841     ,735     ,4.2
19857,CN1327700000000,13.0,277.0,"Tift County, GA",2021.0,21225     ,20501     ,724     ,3.4
19858,CN1327900000000,13.0,279.0,"Toombs County, GA",2021.0,12171     ,11627     ,544     ,4.5
19859,CN1328100000000,13.0,281.0,"Towns County, GA",2021.0,4055     ,3895     ,160     ,3.9
19860,CN1328300000000,13.0,283.0,"Treutlen County, GA",2021.0,2630     ,2518     ,112     ,4.3
19861,CN1328500000000,13.0,285.0,"Troup County, GA",2021.0,37678     ,36030     ,1648     ,4.4
19862,CN1328700000000,13.0,287.0,"Turner County, GA",2021.0,3283     ,3073     ,210     ,6.4
19863,CN1328900000000,13.0,289.0,"Twiggs County, GA",2021.0,2804     ,2661     ,143     ,5.1
19864,CN1329100000000,13.0,291.0,"Union County, GA",2021.0,11094     ,10794     ,300     ,2.7
19865,CN1329300000000,13.0,293.0,"Upson County, GA",2021.0,11628     ,11162     ,466     ,4.0
19866,CN1329500000000,13.0,295.0,"Walker County, GA",2021.0,31304     ,30327     ,977     ,3.1
19867,CN1329700000000,13.0,297.0,"Walton County, GA",2021.0,46945     ,45448     ,1497     ,3.2
19868,CN1329900000000,13.0,299.0,"Ware County, GA",2021.0,15404     ,14837     ,567     ,3.7
19869,CN1330100000000,13.0,301.0,"Warren County, GA",2021.0,2684     ,2558     ,126     ,4.7
19870,CN1330300000000,13.0,303.0,"Washington County, GA",2021.0,6875     ,6532     ,343     ,5.0
19871,CN1330500000000,13.0,305.0,"Wayne County, GA",2021.0,11919     ,11473     ,446     ,3.7
19872,CN1330700000000,13.0,307.0,"Webster County, GA",2021.0,992     ,948     ,44     ,4.4
19873,CN1330900000000,13.0,309.0,"Wheeler County, GA",2021.0,1637     ,1547     ,90     ,5.5
19874,CN1331100000000,13.0,311.0,"White County, GA",2021.0,16616     ,16194     ,422     ,2.5
19875,CN1331300000000,13.0,313.0,"Whitfield County, GA",2021.0,43361     ,41664     ,1697     ,3.9
19876,CN1331500000000,13.0,315.0,"Wilcox County, GA",2021.0,2778     ,2649     ,129     ,4.6
19877,CN1331700000000,13.0,317.0,"Wilkes County, GA",2021.0,3657     ,3486     ,171     ,4.7
19878,CN1331900000000,13.0,319.0,"Wilkinson County, GA",2021.0,3657     ,3505     ,152     ,4.2
19879,CN1332100000000,13.0,321.0,"Worth County, GA",2021.0,8888     ,8536     ,352     ,4.0
19880,CN1500100000000,15.0,1.0,"Hawaii County, HI",2021.0,93848     ,88679     ,5169     ,5.5
